"ID","Created Date","Updated Date","Owner","project","slug","team","projectLead","completionDate","status","projectType","Project Details - Admin","company","brief","contact","Project Details - Client","lead","confirmation","productionBudget","documentation","projectCompletionForm","docSigned","projSigned","Project Calendar - Admin","statsSheet","link-projects-project","Project Calendar - Client"
"45990478-6123-41c2-8422-921f51679bae",2023-09-07T11:57:11Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Diva Atelier - Social Media Management","67790","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""77c8d6d6-afd6-42d7-ac13-78bdda0d9926"",""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f""]",,2023-10-19T20:00:00Z,"Completed","b4bae6d3-75e5-458b-8188-ced2388e559d","/dashboard-project/67790","0d4b6056-14cd-40f0-909b-4d0023ae0684",,"040541b9-0a8b-44f0-9c7a-5836ac7ca0fe","/project/67790","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",true,0,,,,,"/dashboard-calendar/67790",,"67790","/calendar/67790"
"4751f92b-b9dd-46a2-a491-d2a14269704a",2022-12-15T07:07:50Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Luxury StayCation - Web Development","65948","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""8055f94c-ed6b-43cf-b3aa-659c790942a8"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055""]",,2023-01-30T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/65948","1cb8a8b7-fbd7-4531-be0a-d0c91a0e09f0","<p>Luxury StayCation Website</p>","c033269c-c45b-4967-9421-97e9e33f982e","/project/65948","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/65948",,"65948","/calendar/65948"
"47d93cff-6005-493a-9f0c-578cfaf57506",2024-10-21T06:57:00Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","FX Unlocked - Social Media Marketing","399930","[""a0e512da-decd-4d6e-9631-2e8896f892c0""]",,2025-01-30T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/399930","f93f643b-5796-45aa-a79f-c8d0b609c130",,"7ac44f8a-6c52-4559-b16f-185332404de4","/project/399930","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,"ed125612-b20e-492e-b9b9-7557f55a0caa",,,,"/dashboard-calendar/399930",,"399930","/calendar/399930"
"4856b960-2e36-4dfc-8f3f-dfdf82b80002",2026-02-22T10:31:56Z,2026-03-01T09:44:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Sovereign Capital Real Estate LLC Website","622580","[""7f710291-8033-444e-99e9-424cc4da2bc0"",""8055f94c-ed6b-43cf-b3aa-659c790942a8"",""a25ca145-086d-426e-9d64-e6f1a13f5a29""]",,2026-04-09T20:00:00Z,"In Progress","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/622580","88853dfe-2ab3-4c64-927e-2660e88af0d9",,"467fddb3-ef1f-44f5-8a82-0bba8db162de","/project/622580","8055f94c-ed6b-43cf-b3aa-659c790942a8",false,0,,,,,"/dashboard-calendar/622580",,,"/calendar/622580"
"4cc6df0a-3cf4-429c-b502-4664a841d1fc",2024-09-04T09:53:07Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Oud’Dore - Brand Development","624574","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f""]",,2024-10-03T20:00:00Z,"Completed","86776c2e-a39f-43eb-8db3-02b55daceb08","/dashboard-project/624574","44cc2d51-ab3a-43ce-94b3-b4e9cf41f6cd",,"34e02a59-8bc8-4f26-98ee-8bdc4f667e45","/project/624574","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/624574",,"624574","/calendar/624574"
"4da22a62-a532-40c0-b35b-32e1c75a6033",2023-04-07T11:56:27Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Lenses UAE - Web Design & Development","11759","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2021-09-04T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/11759","fcf1dbd0-6818-40c7-82fb-94bc6ebba655",,"b3fe52bd-a7ff-4193-8b6c-b47b688242b6","/project/11759","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/11759",,"11759","/calendar/11759"
"4e9f09ec-f6a0-42ea-ac57-fe6f46b1b6e3",2024-10-03T06:59:42Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","111 Group - Phase 2","364341","[""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2024-12-05T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/364341","75be43f0-4a3a-44ed-8e43-cfe7fe4615c2",,"c9e0cac3-097a-4ee7-8cac-67b340fa96ef","/project/364341","8055f94c-ed6b-43cf-b3aa-659c790942a8",true,0,,,,,"/dashboard-calendar/364341",,"364341","/calendar/364341"
"4f854437-d1f2-475d-9f0b-97723e6285b4",2025-09-07T11:49:48Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Mutant Projects Tracking System","331837","[""a25ca145-086d-426e-9d64-e6f1a13f5a29"",""89b1bd50-a9db-4d81-ae5c-f2f2e585766c""]",,2025-09-18T20:00:00Z,"In Progress","406585ca-1f8d-426d-bea3-2cdda83737fd","/dashboard-project/331837","426d8f37-fc41-444b-ab15-e9fc7bbb0933",,"f93f27cb-8874-4d4e-89f8-efbe91841fb2","/project/331837","8055f94c-ed6b-43cf-b3aa-659c790942a8",false,0,,,,,"/dashboard-calendar/331837",,,"/calendar/331837"
"4ff7c0e4-571f-498c-991f-990f43995997",2022-11-20T11:32:33Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Margot Michell - Web Development","71561","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055""]",,2023-11-19T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/71561","eabbf75e-8a97-4880-93bb-103d174cd6d2",,"b4f299b6-2406-45e0-af14-e48d9dd75ec0","/project/71561","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/71561",,"71561","/calendar/71561"
"51d23107-d100-4871-bb7d-2e57d970d73c",2023-09-21T13:10:04Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Jacob's Creek Wine Foyer Microsite","77327","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055""]",,2023-09-27T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/77327","c46a0b82-78f2-4142-8e25-a9f3f16bda0a",,,"/project/77327","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/77327",,"77327","/calendar/77327"
"54876a9e-ba70-4ed8-a699-242db10e5a8e",2024-08-12T11:08:47Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","A to Z Interior Design - Social Media Marketing","513255","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f""]",,2024-09-15T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/513255","aedf0f59-4731-450e-b355-a78fc6d38aa5",,"6a0df770-ba80-404a-8459-03d5e3426b65","/project/513255","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/513255",,"513255","/calendar/513255"
"58fdaf01-30e8-4afa-baa3-ede47c7c1d98",2024-09-27T11:20:54Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Gulf AED Website Layout Enhancement","758605","[""a3efb115-821a-43d3-94ad-afc4382a24df""]",,2024-10-10T20:00:00Z,"Cancelled","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/758605","f791e0b7-ccad-4674-96a8-341f97fc74b1",,"6d9247b8-ec6c-45c2-97ee-5526588c6ebf","/project/758605","a3efb115-821a-43d3-94ad-afc4382a24df",true,0,,,,,"/dashboard-calendar/758605",,"758605","/calendar/758605"
"59c0debe-a3a1-4ed4-8bb2-8adbe627c23f",2024-01-21T14:40:14Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Spin-up Studio - Branding","386039","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""5c084634-6869-4e43-a13e-fbede7b594d4""]",,2024-02-28T20:00:00Z,"Completed","86776c2e-a39f-43eb-8db3-02b55daceb08","/dashboard-project/386039","b6ff9784-6deb-4b2f-bc74-6507b5168613",,"cf6b453e-942e-4776-aab5-c0a48db4baf9","/project/386039","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,"5dc5ca86-ba67-4ea8-8a58-6c240343eb9d",,true,,"/dashboard-calendar/386039",,"386039","/calendar/386039"
"5c75ba1d-c199-4004-aece-5e62b68af068",2025-02-17T06:48:05Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","The Restaurant & Food Show 2025 - Design Services","679501","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""4c285320-862d-44d0-b17a-794f7125db04""]",,2025-02-27T20:00:00Z,"Completed","6572b83b-d368-4aea-8b6c-28b481707e9f","/dashboard-project/679501","a9fcb0ef-847b-44f7-8e69-281f112d9134",,"d99df0dd-c3ad-490d-9751-ca53d782f349","/project/679501","4c285320-862d-44d0-b17a-794f7125db04",true,0,"b222654c-da72-49b4-adbe-2e59bd92905e",,,,"/dashboard-calendar/679501",,"679501","/calendar/679501"
"5d60dfa2-4593-4fa5-9b92-816ed2f4d975",2024-07-04T05:55:55Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Projex Maintenance & Enhancement","486807","[""a3efb115-821a-43d3-94ad-afc4382a24df""]",,2024-07-25T20:00:00Z,"Cancelled","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/486807","426d8f37-fc41-444b-ab15-e9fc7bbb0933",,"f93f27cb-8874-4d4e-89f8-efbe91841fb2","/project/486807","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/486807",,"486807","/calendar/486807"
"5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",2025-01-16T09:38:53Z,2026-02-03T06:24:51Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Elite Property DXB - Social Media & Marketing, Creatives & SEO","710659","[""ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c"",""a0e512da-decd-4d6e-9631-2e8896f892c0"",""86b14473-f7c1-45b3-abba-dacc255875fe"",""a1bf0c8d-7413-4891-861f-f83c093a57ef"",""01aa1d8a-504c-4f74-b0eb-16e63261cb39"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f"",""c0215e98-e7a9-4f3b-9af7-33d644f289fa""]",,2025-12-30T20:00:00Z,"In Progress","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/710659","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",,"04be3f3e-1786-4d4b-a1cc-743721b3c18c","/project/710659","5c084634-6869-4e43-a13e-fbede7b594d4",false,0,"be94ccbc-295f-4993-ae4f-a15f89b4fb78",,,,"/dashboard-calendar/710659","https://docs.google.com/spreadsheets/d/1ODX7Mt4C76BV3mEc8fsfEKtPhmzJ9DVTRKDM_1r62-A/edit?usp=sharing","710659","/calendar/710659"
"5f4622df-b55f-43d6-9ff8-3eac20caf538",2026-01-20T09:06:25Z,2026-01-20T09:09:16Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Elite Recruitment - Social Media Marketing","454934","[""ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c"",""86b14473-f7c1-45b3-abba-dacc255875fe"",""a1bf0c8d-7413-4891-861f-f83c093a57ef"",""01aa1d8a-504c-4f74-b0eb-16e63261cb39"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f""]",,2026-12-30T20:00:00Z,"In Progress","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/454934","41599ce5-0074-454c-a2ec-8706540b238d",,"73df61ac-9bf0-4498-9975-df6e6d37726c","/project/454934","86b14473-f7c1-45b3-abba-dacc255875fe",false,0,,,,,"/dashboard-calendar/454934",,,"/calendar/454934"
"5fc2a142-a2f0-4c7b-80f8-a3dcc9f78dee",2022-12-15T10:11:36Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","The Restaurant Show Website","38691","[""5c084634-6869-4e43-a13e-fbede7b594d4""]",,2024-06-02T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/38691","f9c4b9cf-50cd-44a2-ba40-f853a021b41f",,"2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","/project/38691","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/38691",,"38691","/calendar/38691"
"6116ccde-8082-435f-937f-35db0bb70a84",2023-05-12T12:40:03Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Hanken Design Services - Magic Planet Summer Online Form","28949","[""77c8d6d6-afd6-42d7-ac13-78bdda0d9926"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055""]",,2023-05-18T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/28949","a836e942-0aa1-4591-bc90-2a3e8d2a5dc2","<p>Online Form / Landing Page for Magic Planet Summer</p><p> </p><p>Total Cost 4000 dirhams</p>","ea15c9b1-ee77-4dc5-a675-057d0b8679a9","/project/28949","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",true,,,,,,"/dashboard-calendar/28949",,"28949","/calendar/28949"
"615eabbf-2043-4764-a386-78b91168ff51",2023-07-14T08:42:47Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","WATCHH - Payment Integration","32471","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df""]",,2023-07-27T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/32471","97fa41fe-3189-46cb-93d0-c7aa942c609c","<p>Payment Integration using Amazon Payment Services (APS)</p>","76b1b190-35cd-42fb-8918-3e274c9bee98","/project/32471","a3efb115-821a-43d3-94ad-afc4382a24df",true,0,,,,,"/dashboard-calendar/32471",,"32471","/calendar/32471"
"6190de23-077a-4c5d-b4d4-1a88502a7d06",2024-07-17T08:22:10Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Spin Up Cycling Studio - Social Media Marketing","562718","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""5c084634-6869-4e43-a13e-fbede7b594d4""]",,2024-09-29T20:00:00Z,"Completed",,"/dashboard-project/562718","bea1a37b-e930-488d-afcc-72b6d412ac08",,"463020a7-904f-494c-a905-4d8efcf63899","/project/562718","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,"cb4c4d22-40cd-4d99-9e37-5a95bde5a247",,,,"/dashboard-calendar/562718",,"562718","/calendar/562718"
"628fe99b-63e0-44e7-8ada-0635bcfe72ed",2024-01-30T21:04:15Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Airstay Holiday Homes - Web Development","101035","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-05-26T20:00:00Z,"Completed",,"/dashboard-project/101035","e5a8f142-b45d-4375-973d-f0cc776663e1",,"362a2d4b-7db8-4972-b783-40b81cfb06ae","/project/101035","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,"8851d68e-5aa8-4487-94b6-154123b92d6f",,,,"/dashboard-calendar/101035",,"101035","/calendar/101035"
"62980c2d-3d5b-4488-8b5e-83dc24f687b3",2025-09-08T05:49:56Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Libya Build Benghazi 2026 - Social Media & Marketing, Creatives & SEO","744937","[""ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c"",""a1bf0c8d-7413-4891-861f-f83c093a57ef"",""01aa1d8a-504c-4f74-b0eb-16e63261cb39"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""36572779-d5f3-48c8-b437-cfa2e729351b"",""9f3c0fa1-d627-46e1-af60-4cb88b4e682c"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580"",""88bc7725-fe57-48c6-8b0d-8a63d1304032""]",,2026-04-22T20:00:00Z,"In Progress","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/744937","ac8e2429-cd88-4f8a-97b3-cfb7abb2e4f9",,"dd7bcc46-8b76-4c12-9339-218315cda11e","/project/744937","5c084634-6869-4e43-a13e-fbede7b594d4",false,0,,,,,"/dashboard-calendar/744937",,,"/calendar/744937"
"634c7a5f-8e7a-4170-8659-a09b33849c9e",2024-07-09T08:08:30Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Simply Forex - Branding","699025","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-07-09T20:00:00Z,"Completed","86776c2e-a39f-43eb-8db3-02b55daceb08","/dashboard-project/699025","0e683bfd-b212-43c3-9413-ba980c3162d9",,"be525bea-64a9-4c92-9de7-b58f0db50e12","/project/699025","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/699025",,"699025","/calendar/699025"
"64ab238d-4665-4dec-92b9-fbb2dbc9ec23",2023-10-21T08:14:55Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Proton Energy - Website and Branding","61610","[""5c084634-6869-4e43-a13e-fbede7b594d4""]",,2023-10-01T20:00:00Z,"Completed","86776c2e-a39f-43eb-8db3-02b55daceb08","/dashboard-project/61610","e8e0af41-e73a-41f2-ba92-96f7753b5866",,"62f598ce-4588-47d0-bdb5-89f207bc7d44","/project/61610","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/61610",,"61610","/calendar/61610"
"6573ba38-0c67-48b6-9369-42e7ff1fd04e",2025-06-24T09:55:06Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Arabic Email Template - Website Integration","252988","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""9f3c0fa1-d627-46e1-af60-4cb88b4e682c""]",,2025-06-25T20:00:00Z,"Cancelled","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/252988","7557f5a6-ad5d-47aa-a0b6-8aa0c8f4009f","<p>Design Arabic versions of email campaigns and integrate them in hidden pages on event website.</p>","12bb7ae9-394a-4a1c-9d34-adb327ef641d","/project/252988","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/252988",,"252988","/calendar/252988"
"69d45b7f-bf85-4c4f-a1db-a4272178800f",2023-04-07T11:55:18Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Not An Artist X2 - Web Design & Development","61081","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2021-05-04T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/61081","5e0ab837-9d8e-40fd-9bcf-9772fd5c911d",,"00b2d72e-042c-4c6a-932a-716ad4327ce6","/project/61081","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/61081",,"61081","/calendar/61081"
"6a782226-83c3-4c2b-a265-c2be8ad567b6",2025-10-27T16:58:08Z,2025-12-05T16:23:24Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Calvo Tuna - Social Media, Performance Marketing & SEO","404666","[""ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c"",""e890acbb-f53f-4d19-8263-8c7b38ad6b2a"",""a0e512da-decd-4d6e-9631-2e8896f892c0"",""d1b97619-3275-4566-8d13-6b76d35ad1fb"",""86b14473-f7c1-45b3-abba-dacc255875fe""]",,2026-07-30T20:00:00Z,"In Progress","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/404666","40a8a1f7-5a78-4af6-b050-00f2e457ee04",,"dbcf75f0-8a24-4450-bccd-430c920b55f4","/project/404666","86b14473-f7c1-45b3-abba-dacc255875fe",false,0,,,,,"/dashboard-calendar/404666",,,"/calendar/404666"
"6b3db63a-afa8-4a8a-b845-18bd0094cef6",2025-06-01T10:08:32Z,2025-12-05T16:23:24Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Crypto Phase 2","441511","[""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""7f710291-8033-444e-99e9-424cc4da2bc0"",""fe2063d6-6159-4e5b-b80f-aa2c76ba4152"",""a25ca145-086d-426e-9d64-e6f1a13f5a29"",""fca900e0-a536-4137-a77e-5a8025040e72""]",,2025-07-30T20:00:00Z,"In Progress","406585ca-1f8d-426d-bea3-2cdda83737fd","/dashboard-project/441511","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",,"04be3f3e-1786-4d4b-a1cc-743721b3c18c","/project/441511","8055f94c-ed6b-43cf-b3aa-659c790942a8",false,0,,,,,"/dashboard-calendar/441511",,"441511","/calendar/441511"
"6ca06b94-f56e-4be8-81cd-a6be88c6ebb1",2023-10-19T07:44:43Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Caroupe - Social Media & Digital Marketing","23610","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-12-30T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/23610","52134946-ddb2-43d2-b77e-b5d3c1f71f84",,"f77963ea-434c-483e-a0c8-a9f766fece27","/project/23610","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/23610",,"23610","/calendar/23610"
"713ccc65-7e0d-4b39-b4d7-c55e515072bf",2024-07-28T08:13:00Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","POB1 - Web Development","382441","[""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2024-10-03T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/382441","e2b67c24-6545-4ed4-953f-06c53d8f6e6b","<p>Website &amp; CMS Dashboard</p>","c8bb8fd9-7aa1-477a-ae96-453d0814ebcd","/project/382441","8055f94c-ed6b-43cf-b3aa-659c790942a8",true,0,,,,,"/dashboard-calendar/382441",,"382441","/calendar/382441"
"71e802bf-55d2-4b35-baeb-08ca8027ed8c",2023-11-22T11:19:22Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Pan Libya - Branding & Web Development","31992","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f""]",,2024-06-06T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/31992","f9c4b9cf-50cd-44a2-ba40-f853a021b41f",,"2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","/project/31992","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/31992",,"31992","/calendar/31992"
"727465ce-c319-4a2e-864f-826a7c97927a",2024-10-11T08:15:21Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Mattabolic - Social Media Marketing","614395","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""5c084634-6869-4e43-a13e-fbede7b594d4""]",,2024-12-30T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/614395","1bf2c758-c017-4679-bc91-42d6a9a17a27",,"4ada3b3e-3027-4805-802c-fd87abb4b965","/project/614395","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/614395",,"614395","/calendar/614395"
"73355fa0-2629-4b05-a4b2-8dc05f9bb7c5",2025-06-03T10:58:11Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Elite Property DXB - Commercial & Residential SEO Management","286540","[""86b14473-f7c1-45b3-abba-dacc255875fe"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""c0215e98-e7a9-4f3b-9af7-33d644f289fa""]",,2025-12-29T20:00:00Z,"In Progress","b4bae6d3-75e5-458b-8188-ced2388e559d","/dashboard-project/286540","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",,"04be3f3e-1786-4d4b-a1cc-743721b3c18c","/project/286540","a3efb115-821a-43d3-94ad-afc4382a24df",false,0,,,,,"/dashboard-calendar/286540",,"286540","/calendar/286540"
"73c09e13-6c11-424a-a489-507a608b6206",2022-11-28T19:02:46Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Volume II - Web Development","16573","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2022-11-12T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/16573","f32c1b3c-b303-4392-80fe-40e24b350b1c",,"3f268474-79f6-4bd7-8b83-db58f918c66c","/project/16573","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/16573",,"16573","/calendar/16573"
