"invoiceNumber","slug","Invoice Details","Invoices (Item)","Client Receipt","Client Payment Confirmation","company","contact","project","invoiceDate","po","total","notes","status","paymentSchedules","search","ID","Created Date","Updated Date","Owner","companyInvoice","quotation","paymentDueDate"
"INV-25MM-016","inv-25mm-016","/dashboard-invoice/inv-25mm-016","/public-invoice/inv-25mm-016/041fcbc2-1bee-46b4-bfc6-4dbff3e44bc4","/receipt/inv-25mm-016/041fcbc2-1bee-46b4-bfc6-4dbff3e44bc4","/payment-confirmation/inv-25mm-016/041fcbc2-1bee-46b4-bfc6-4dbff3e44bc4","a9fcb0ef-847b-44f7-8e69-281f112d9134","d99df0dd-c3ad-490d-9751-ca53d782f349","5c75ba1d-c199-4004-aece-5e62b68af068",2025-02-16T20:00:00Z,"N/A",3840.8999999999996,,"Paid","[{""percentage"":null,""_id"":""ea16e7c3-9aa5-4f7a-b354-3923caa5937e"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-02-17T06:55:14.165Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-03-11T09:50:36.059Z""},""amount"":3840.9,""company"":""a9fcb0ef-847b-44f7-8e69-281f112d9134"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for payment"",""invoice"":""041fcbc2-1bee-46b4-bfc6-4dbff3e44bc4"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-02-16T20:00:00Z""},""paymentDate"":{""$date"":""2025-02-20T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-016, Al Wasl Events (Restaurant & Food Show)","041fcbc2-1bee-46b4-bfc6-4dbff3e44bc4",2025-02-17T06:55:13Z,2025-10-09T12:29:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Al Wasl Events (Restaurant & Food Show)","c9bfdaf5-76cc-49a2-9bc4-369a5b85432f",
"INV-25MM-120","inv-25mm-120","/dashboard-invoice/inv-25mm-120","/public-invoice/inv-25mm-120/061f4b79-fc26-421d-9cc0-b14e733f72fd","/receipt/inv-25mm-120/061f4b79-fc26-421d-9cc0-b14e733f72fd","/payment-confirmation/inv-25mm-120/061f4b79-fc26-421d-9cc0-b14e733f72fd","9b2501fb-4f13-4584-8749-f5dd08e6319d","8a8a7037-a644-4865-8132-335c8bd14fbe","c654aa7a-da43-4894-a60a-4a27e23162cb",2025-11-19T20:00:00Z,"N/A",1575,,"Unpaid","[{""paymentNumber"":""RX-25MM-120"",""percentage"":1,""_id"":""fbd56111-4108-40c1-9830-ccec03262907"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-11-20T06:04:12.040Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-11-20T06:04:12.040Z""},""amount"":1575,""company"":""9b2501fb-4f13-4584-8749-f5dd08e6319d"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""061f4b79-fc26-421d-9cc0-b14e733f72fd"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2025-11-19T20:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-120, The Perfume Show 2026 - Social Media & Marketing, Creatives & SEO, ATEX International Exhibitions (The Perfume Show)","061f4b79-fc26-421d-9cc0-b14e733f72fd",2025-11-20T06:02:45Z,2025-11-20T11:05:08Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ATEX International Exhibitions (The Perfume Show)",,2025-11-19T20:00:00Z
"INV-25MM-092","inv-25mm-092","/dashboard-invoice/inv-25mm-092","/public-invoice/inv-25mm-092/0659188b-85fd-423a-b7b1-a3bc3811e324","/receipt/inv-25mm-092/0659188b-85fd-423a-b7b1-a3bc3811e324","/payment-confirmation/inv-25mm-092/0659188b-85fd-423a-b7b1-a3bc3811e324","e5a8f142-b45d-4375-973d-f0cc776663e1","362a2d4b-7db8-4972-b783-40b81cfb06ae","1212678d-037b-475a-b187-a27821e2d3c8",2025-10-24T20:00:00Z,"N/A",7350,,"Paid","[{""percentage"":1,""_id"":""a012c0ef-c3cb-4542-b39b-023977d861fd"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-09-30T06:27:14.021Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-10-30T06:46:28.436Z""},""amount"":7350,""company"":""e5a8f142-b45d-4375-973d-f0cc776663e1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due every 28th of the month"",""invoice"":""0659188b-85fd-423a-b7b1-a3bc3811e324"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-10-27T20:00:00Z""},""paymentDate"":{""$date"":""2025-10-29T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-092, Airstay Holiday Homes - Social Media Marketing, Airstay Holiday Homes ","0659188b-85fd-423a-b7b1-a3bc3811e324",2025-09-30T06:24:54Z,2026-01-27T11:38:02Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Airstay Holiday Homes ",,2025-10-24T20:00:00Z
"INV-26MM-172","inv-26mm-172","/dashboard-invoice/inv-26mm-172","/public-invoice/inv-26mm-172/0682d950-b079-4601-a0a6-4cc2aa9fcd07","/receipt/inv-26mm-172/0682d950-b079-4601-a0a6-4cc2aa9fcd07","/payment-confirmation/inv-26mm-172/0682d950-b079-4601-a0a6-4cc2aa9fcd07","f644f0b2-3ef9-4d0a-80c3-276de3135008","c41d6ea6-538d-4691-9b4f-ee062e44719f","fe578398-ead8-4e5c-902c-1ba9d28746b3",2026-05-19T20:00:00Z,"N/A",6202.35,,"Paid",,"INV-26MM-172, Canterra Properties - Social Media & Website Blogs, Canterra Properties","0682d950-b079-4601-a0a6-4cc2aa9fcd07",2026-04-24T07:22:13Z,2026-07-06T07:46:17Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Canterra Properties",,2026-05-19T20:00:00Z
"INV-25MM-078","inv-25mm-078","/dashboard-invoice/inv-25mm-078","/public-invoice/inv-25mm-078/06ffaaea-55a8-425f-8af4-19665857d174","/receipt/inv-25mm-078/06ffaaea-55a8-425f-8af4-19665857d174","/payment-confirmation/inv-25mm-078/06ffaaea-55a8-425f-8af4-19665857d174","e5a8f142-b45d-4375-973d-f0cc776663e1","362a2d4b-7db8-4972-b783-40b81cfb06ae","1212678d-037b-475a-b187-a27821e2d3c8",2025-08-27T20:00:00Z,"N/A",5775,,"Paid","[{""percentage"":1,""_id"":""c505b7b6-31cf-4963-ad60-19878e74f8fb"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-08-04T09:50:11.965Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-10-06T04:36:35.814Z""},""amount"":5775,""company"":""e5a8f142-b45d-4375-973d-f0cc776663e1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due every 28th of the month"",""invoice"":""06ffaaea-55a8-425f-8af4-19665857d174"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-08-27T20:00:00Z""},""paymentDate"":{""$date"":""2025-09-01T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-078, Airstay Holiday Homes - Social Media Marketing, Airstay Holiday Homes ","06ffaaea-55a8-425f-8af4-19665857d174",2025-08-04T09:46:17Z,2025-10-23T11:12:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Airstay Holiday Homes ",,2025-08-27T20:00:00Z
"INV-25MM-024","inv-25mm-024","/dashboard-invoice/inv-25mm-024","/public-invoice/inv-25mm-024/073b9e97-d76c-4256-98f1-53bfd1db23f9","/receipt/inv-25mm-024/073b9e97-d76c-4256-98f1-53bfd1db23f9","/payment-confirmation/inv-25mm-024/073b9e97-d76c-4256-98f1-53bfd1db23f9","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","04be3f3e-1786-4d4b-a1cc-743721b3c18c",,2025-03-21T14:36:31Z,,35000,,"Cancelled",,"INV-25MM-024, E L I T E Property Brokerage LLC","073b9e97-d76c-4256-98f1-53bfd1db23f9",2025-03-21T14:42:30Z,2025-05-16T10:08:33Z,"01f011dc-8d52-4de4-9524-780ccef3313b","E L I T E Property Brokerage LLC","ffbda60f-b45a-4954-845b-d465a9d4de2c",
"INV-26MM-162","inv-26mm-162","/dashboard-invoice/inv-26mm-162","/public-invoice/inv-26mm-162/07479b60-8e5e-4445-af0f-78b88a249570","/receipt/inv-26mm-162/07479b60-8e5e-4445-af0f-78b88a249570","/payment-confirmation/inv-26mm-162/07479b60-8e5e-4445-af0f-78b88a249570","21174091-b4b6-4c66-8637-9f661fa79705","e1bdfd52-d4b6-440e-b6a1-9ef3a3c79d43","4533d612-a771-447f-a5e8-08a89f2afa04",2026-03-17T20:00:00Z,"N/A",3500,,"Unpaid","[{""percentage"":null,""_id"":""086aadfd-aac2-4f8b-8d67-880db87eae41"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2026-03-18T08:24:32.002Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2026-03-27T14:27:13.746Z""},""amount"":3500,""company"":""21174091-b4b6-4c66-8637-9f661fa79705"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Payment Due"",""invoice"":""07479b60-8e5e-4445-af0f-78b88a249570"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2026-03-17T20:00:00Z""},""paymentDate"":null,""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-26MM-162, Bayti Website Phase 1, Bayti","07479b60-8e5e-4445-af0f-78b88a249570",2026-03-18T08:20:44Z,2026-07-06T07:39:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Bayti",,2026-03-17T20:00:00Z
"INV-REV23MM-043","inv-rev23mm-043","/dashboard-invoice/inv-rev23mm-043","/public-invoice/inv-rev23mm-043/078a3a01-1429-4672-815f-b92a1b968908","/receipt/inv-rev23mm-043/078a3a01-1429-4672-815f-b92a1b968908","/payment-confirmation/inv-rev23mm-043/078a3a01-1429-4672-815f-b92a1b968908","52134946-ddb2-43d2-b77e-b5d3c1f71f84","f77963ea-434c-483e-a0c8-a9f766fece27","969e968f-3a4f-4af5-a4bd-bedbfa72c521",2023-03-29T16:00:00Z,"1",220,,"Paid","[{""_id"":""f7cc0912-1b81-4f52-816e-16efd011c954"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-03-30T10:42:15.865Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-04-03T06:05:36.756Z""},""amount"":220,""company"":""52134946-ddb2-43d2-b77e-b5d3c1f71f84"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Immediate Payment"",""invoice"":""078a3a01-1429-4672-815f-b92a1b968908"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-03-29T16:00:00Z""},""paymentDate"":{""$date"":""2023-04-01T16:00:00Z""},""notes"":"""",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-043, Caroupe","078a3a01-1429-4672-815f-b92a1b968908",2023-03-30T10:39:27Z,2025-03-06T10:09:48Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Caroupe",,
"INV-24MM-120","inv-24mm-120","/dashboard-invoice/inv-24mm-120","/public-invoice/inv-24mm-120/0871da69-df9b-447f-9cc8-aaf5c3903c81","/receipt/inv-24mm-120/0871da69-df9b-447f-9cc8-aaf5c3903c81","/payment-confirmation/inv-24mm-120/0871da69-df9b-447f-9cc8-aaf5c3903c81","04650575-ff2f-4aec-9952-4693238376be","aca3f293-ec34-4351-a8e6-92d4d1414965","dc7bf0b7-56c7-4aa3-bdac-5afae4d9d111",2024-12-05T20:00:00Z,"N/A",2625,,"Cancelled","[{""paymentNumber"":""RX-24MM-120"",""percentage"":1,""_id"":""aab39682-1d13-4d34-b598-77de041e9c3d"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-12-06T07:24:15.178Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-12-06T07:24:15.178Z""},""amount"":2625,""company"":""04650575-ff2f-4aec-9952-4693238376be"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for payment"",""invoice"":""0871da69-df9b-447f-9cc8-aaf5c3903c81"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2024-12-05T20:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-120, Environe International FZE - Corporate Portofolio Website, Environe International FZE","0871da69-df9b-447f-9cc8-aaf5c3903c81",2024-12-06T07:22:46Z,2025-01-31T10:58:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Environe International FZE",,
"INV-REV23MM-004","inv-rev23mm-04","/dashboard-invoice/inv-rev23mm-04","/public-invoice/inv-rev23mm-04/08eb09e0-29c0-4175-8861-824d72c304c2","/receipt/inv-rev23mm-04/08eb09e0-29c0-4175-8861-824d72c304c2","/payment-confirmation/inv-rev23mm-04/08eb09e0-29c0-4175-8861-824d72c304c2","0727493f-5631-41f1-8786-1418c05e5b85","2e27da2e-4363-4a71-9a3a-0a1745d8fe40","91d667d5-9b80-4251-b1eb-e0108a55f073",2023-01-19T16:00:00Z,,2200,,"Paid","[{""paymentNumber"":""RX-REV23MM-04"",""_id"":""e40e636f-21d1-49e4-9070-9016894710b4"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-01-20T12:20:42.351Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-01-20T12:21:29.184Z""},""amount"":2200,""company"":""0727493f-5631-41f1-8786-1418c05e5b85"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Payment"",""invoice"":""08eb09e0-29c0-4175-8861-824d72c304c2"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2023-01-19T16:00:00Z""},""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-04, Caribbons","08eb09e0-29c0-4175-8861-824d72c304c2",2023-01-20T12:14:54Z,2024-09-23T06:11:11Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","aribbons",,
"INV-REV23MM-078","inv-rev23mm-078","/dashboard-invoice/inv-rev23mm-078","/public-invoice/inv-rev23mm-078/091fb1b5-396f-4e3b-b517-b73d011dbbef","/receipt/inv-rev23mm-078/091fb1b5-396f-4e3b-b517-b73d011dbbef","/payment-confirmation/inv-rev23mm-078/091fb1b5-396f-4e3b-b517-b73d011dbbef","734506c8-4e02-428f-92a5-1f1a96a7cd28","d911a775-b8bb-474b-b9e9-aa7761832852","f5682e2e-01ee-4eb6-a2d8-bbdd38117cd8",2023-08-31T16:00:00Z,"WA0034273",36120,,"Paid","[{""percentage"":null,""_id"":""7ffddff8-a270-465e-9708-84a7f1411762"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-08-23T08:08:43.090Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-07T11:59:46.265Z""},""amount"":17272.5,""company"":""734506c8-4e02-428f-92a5-1f1a96a7cd28"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""50% Advance Payment"",""invoice"":""091fb1b5-396f-4e3b-b517-b73d011dbbef"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-08-30T20:00:00Z""},""paymentDate"":{""$date"":""2023-09-05T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""percentage"":null,""_id"":""6b5881a2-dab5-408f-8768-1f794e4d328a"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-08-23T08:09:12.322Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-07T11:59:34.544Z""},""amount"":18847.5,""company"":""734506c8-4e02-428f-92a5-1f1a96a7cd28"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""50% Upon completion of the project"",""invoice"":""091fb1b5-396f-4e3b-b517-b73d011dbbef"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-09-29T20:00:00Z""},""paymentDate"":{""$date"":""2024-03-12T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-078, Waldorf Astoria","091fb1b5-396f-4e3b-b517-b73d011dbbef",2023-08-23T07:33:02Z,2025-08-12T10:48:29Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Waldorf Astoria",,
"INV-26MM-165","inv-26mm-165","/dashboard-invoice/inv-26mm-165","/public-invoice/inv-26mm-165/0aaaee04-ec4b-4eb9-ae3f-27ebcc361ea0","/receipt/inv-26mm-165/0aaaee04-ec4b-4eb9-ae3f-27ebcc361ea0","/payment-confirmation/inv-26mm-165/0aaaee04-ec4b-4eb9-ae3f-27ebcc361ea0","607cae8a-b90a-4390-8064-bf9ab5f4307e","f1720d58-5b87-45f5-bbdc-b813c2992b60",,2026-04-27T20:00:00Z,"N/A",7000,,"Unpaid","[{""paymentNumber"":""RX-26MM-165"",""_id"":""b1d740d1-e981-4a90-8cbf-2730d9837bfd"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2026-03-24T11:50:29.266Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2026-03-24T11:50:29.266Z""},""amount"":7000,""company"":""607cae8a-b90a-4390-8064-bf9ab5f4307e"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""SEO Implementation "",""invoice"":""0aaaee04-ec4b-4eb9-ae3f-27ebcc361ea0"",""note"":"""",""status"":""Not Due"",""dueDate"":{""$date"":""2026-04-05T20:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-26MM-165, Aesthetics GE","0aaaee04-ec4b-4eb9-ae3f-27ebcc361ea0",2026-03-24T11:50:28Z,2026-07-06T07:33:51Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Aesthetics GE","c01fd419-921b-4c50-b70d-aec2258698f6",2026-04-29T20:00:00Z
"INV-REV23MM-037","inv-rev23mm-037","/dashboard-invoice/inv-rev23mm-037","/public-invoice/inv-rev23mm-037/0c390535-3996-44be-94e4-c03b882cbdfc","/receipt/inv-rev23mm-037/0c390535-3996-44be-94e4-c03b882cbdfc","/payment-confirmation/inv-rev23mm-037/0c390535-3996-44be-94e4-c03b882cbdfc","75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","c9e0cac3-097a-4ee7-8cac-67b340fa96ef","40d2ce84-0ea5-480d-838a-5b02e2400760",2023-03-06T20:00:00Z,,100000,,"Paid","[{""_id"":""20221bc8-0a22-4eba-8ee3-a817277354d5"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-03-07T14:26:18.685Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-04-17T20:51:21.291Z""},""amount"":100000,""company"":""75be43f0-4a3a-44ed-8e43-cfe7fe4615c2"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Full Payment"",""invoice"":""0c390535-3996-44be-94e4-c03b882cbdfc"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-03-06T16:00:00Z""},""paymentDate"":{""$date"":""2023-03-07T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-037, 111 Group","0c390535-3996-44be-94e4-c03b882cbdfc",2023-03-07T14:24:19Z,2025-08-13T07:20:20Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","111 Group",,
"INV-24MM-028","inv-24mm-028","/dashboard-invoice/inv-24mm-028","/public-invoice/inv-24mm-028/0d18165e-cbd1-4bdb-8a2f-e345ab3dbd0a","/receipt/inv-24mm-028/0d18165e-cbd1-4bdb-8a2f-e345ab3dbd0a","/payment-confirmation/inv-24mm-028/0d18165e-cbd1-4bdb-8a2f-e345ab3dbd0a","c46a0b82-78f2-4142-8e25-a9f3f16bda0a","ce43c726-29ab-409f-9653-bb6300499798","8f5c11ff-b49d-4812-a8f3-339ee7a05279",2024-03-03T16:00:00Z,"N/A",11613,,"Paid","[{""_id"":""1e1e1a5f-6e31-4925-8c04-93d1a6d7055c"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-03-04T06:32:55.684Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-06T04:53:14.526Z""},""amount"":11613,""company"":""c46a0b82-78f2-4142-8e25-a9f3f16bda0a"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Immediate Payment"",""invoice"":""0d18165e-cbd1-4bdb-8a2f-e345ab3dbd0a"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-01-11T16:00:00Z""},""paymentDate"":{""$date"":""2024-06-10T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-028, The Macallan Online Platform - Employee Handbook, Creative Sauce","0d18165e-cbd1-4bdb-8a2f-e345ab3dbd0a",2024-03-04T06:30:38Z,2025-08-08T10:39:04Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Creative Sauce",,
